motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
5,dynamic,18,1729.8939406830889,11.05870227748897,12.536696451281841,30.08043633335069,-0.7039323203351476,-0.7149804724590164,-0.9406724473240281,0,0,0,0.010542537176654843,0.0058217160321262255,0.03174477499958152
5,dynamic,19,1762.5712932930865,3.684449113641173,6.163733985123372,14.738942180574895,-0.17912964758680855,-0.6690068839531719,-0.38117453291074704,0,0,0,0.007462297881658627,0.002486681366550666,0.005720084820437566
6,dynamic,0,1663.3188771775947,2.3350948749110922,7.590364559507634,11.069827949535693,-0.34905133630473345,-0.16866472113382952,0.3008214413505756,0,0,0,0.008940617767394599,0.006071595964528712,0.012884125340272166
6,dynamic,1,1761.15045453964,3.42706979381562,3.4203393163163582,10.01823871373881,-0.2528059497077446,-0.7813317061982744,0.35434639518044175,0,0,0,0.007572369177069573,0.010276149505500569,0.00942971949282321
6,dynamic,2,1802.5231412730886,2.0862022110445735,-3.694736012379508,6.8518845194914775,0.39689249419194833,0.6630964199914237,-0.6323053417601611,0,0,0,0.006987636066055437,0.004765539458675995,0.006287626937740696
6,dynamic,3,1658.762714176987,1.9151053303111443,-2.2511872691422923,5.23316506341007,0.8618133074928972,0.9500955364895897,-0.8754931089690982,0,0,0,0.012305273207006605,0.07495501850121615,0.008318683622176117
6,dynamic,4,1752.5487166421128,3.7438193604940775,-7.851320132074079,10.791389246885728,0.8312290018016637,0.9344617606460378,-0.9394763281870209,0,0,0,0.010902697981787038,0.002138286138287561,0.00766631289044715
6,dynamic,5,1683.3142621810157,5.577361295307856,-14.371626486337163,15.81195772918818,0.820451362516281,0.9448672771743457,-0.9486864066095736,0,0,0,0.008797620708182113,0.009053691521138942,0.016107373291900515
6,dynamic,6,1663.0846532061755,4.2552573416783925,-3.551255684757507,11.848763579236447,0.9243161148009161,0.9329817932464656,-0.9140863729483776,0,0,0,0.013092363296430598,0.05252073017141207,0.008779382250031697
6,dynamic,7,1674.7718163497009,5.280802529604929,-10.375970083072843,13.686992887553743,0.9285276963880763,0.9838305509696028,-0.9439962583939072,0,0,0,0.008100443946948248,0.011890529365230903,0.020379093638533567
6,dynamic,8,1676.4314722757417,1.0790735675851333,-0.5914306372026203,3.5768296701323834,0.4258247699281465,0.33425279613005865,-0.5742932607319873,0,0,0,0.00802688986994046,0.007882225158131268,0.009870924762596663
6,dynamic,9,1781.0506031263133,3.7064712279821905,-6.742202208953586,9.939455704616876,0.8115761895219339,0.8692601363678936,-0.9663125792244331,0,0,0,0.005994109665487021,0.004532064613568614,0.0021820829888699743
6,dynamic,10,1656.8595599826804,3.134003172964265,-9.29118293258557,9.853038726513205,0.6550527777893851,0.9107160868418853,-0.9630779859789814,0,0,0,0.0023360039088843342,0.018396366064937112,0.009268031255773083
6,dynamic,11,1682.72407747986,1.5345099070569759,-3.664161821587186,4.5550003006251245,0.9768341359329871,0.9638390224045491,-0.8713652915129795,0,0,0,0.011623706532839702,0.06266711870046866,0.003764500871139075
6,dynamic,12,1757.5552583819776,7.399114869610714,-24.69127442810168,24.69127442810168,0.9346397864049958,0.8858595384521422,-0.9054754341392407,0,0,0,0.0056791621012594355,0.0702239840312949,0.00482503041899812
6,dynamic,13,1665.3357904943612,5.4824402951011715,-11.034224062354042,13.465925517627966,0.9037603493671624,0.8681232021091811,-0.9269010678187959,0,0,0,0.010253782089028957,0.0552817885898374,0.0229285512793539
6,dynamic,14,1743.1461075243435,3.0078615587867725,-5.136444820506313,10.330864678855733,0.7455488687152472,0.796240074950417,-0.7629834007889958,0,0,0,0.004238624158838905,0.001984617089213499,0.00508387322169686
6,dynamic,15,1667.6359931331297,1.4972803968601465,-0.7699043535210421,5.21727485321685,0.9304610678918291,0.7903974082449507,-0.7487329337905565,0,0,0,0.003057760650542343,0.0037902986131649616,0.005948644370078049
6,dynamic,16,1689.1594764785862,6.049095475510794,-10.25811547999524,22.624546541697327,0.25392793855793877,0.047835017450220056,-0.62577872506512,0,0,0,0.005422832903135448,0.02501024097616154,0.027709705230884465
6,dynamic,17,1882.7227083882367,7.085850290392557,-23.502395607421022,23.502395607421022,0.7247486252963411,0.8919236744702479,-0.9245641792132134,0,0,0,0.004957387612096898,0.0041656327889710715,0.004500446604600202
6,dynamic,18,1822.328565729571,2.4792097687586505,-6.894873070670883,8.852842672838278,0.809189162007519,0.9211962806219118,-0.9034691976387695,0,0,0,0.000745336336308336,0.004757121228236173,0.01253328979986882
6,dynamic,19,1714.0105731859549,8.318025016374595,-8.005411798018486,22.119125330523957,0.9053256632653478,0.7988804279036523,-0.9337643680693106,0,0,0,0.01550689172567953,0.02069169217967352,0.034898980936354476
